Num_Resolucion,Fecha_Resolucion,Año,Cod_Territorio,Nom_Territorio,Laboratorio_Vacuna,Cantidad,Uso_vacuna,fecha_corte
00000398,2021/03/25,2021,52,NARIÑO,PFIZER,1068,Segunda dosis de la Resolución Segundas 369,2021/05/20
00000398,2021/03/25,2021,66,RISARALDA,PFIZER,1362,Segunda dosis de la Resolución Segundas 370,2021/05/20
00000398,2021/03/25,2021,68,SANTANDER,PFIZER,3198,Segunda dosis de la Resolución Segundas 371,2021/05/20
00000398,2021/03/25,2021,70,SUCRE,PFIZER,1116,Segunda dosis de la Resolución Segundas 372,2021/05/20
00000398,2021/03/25,2021,76,VALLE_DEL_CAUCA,PFIZER,1848,Segunda dosis de la Resolución Segundas 373,2021/05/20
00000398,2021/03/25,2021,08001,BARRANQUILLA,PFIZER,126,Segunda dosis Ad,2021/05/20
00000398,2021/03/25,2021,15,BOYACA,PFIZER,48,Segunda dosis Ad,2021/05/20
00000398,2021/03/25,2021,18,CAQUETA,PFIZER,12,Segunda dosis Ad,2021/05/20
00000398,2021/03/25,2021,85,CASANARE,PFIZER,12,Segunda dosis Ad,2021/05/20
00000398,2021/03/25,2021,68,SANTANDER,PFIZER,30,Segunda dosis Ad,2021/05/20
00000400,2021/03/25,2021,05,ANTIOQUIA,ASTRAZENECA,680,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,81,ARAUCA,ASTRAZENECA,40,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,08,ATLANTICO,ASTRAZENECA,740,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,08001,BARRANQUILLA,ASTRAZENECA,500,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,11,BOGOTA D.C.,ASTRAZENECA,1490,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,13001,CARTAGENA,ASTRAZENECA,210,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,15,BOYACA,ASTRAZENECA,960,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,17,CALDAS,ASTRAZENECA,130,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,18,CAQUETA,ASTRAZENECA,740,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,85,CASANARE,ASTRAZENECA,100,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,20,CESAR,ASTRAZENECA,150,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,27,CHOCO,ASTRAZENECA,190,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,23,CORDOBA,ASTRAZENECA,140,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,25,CUNDINAMARCA,ASTRAZENECA,2100,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,95,GUAVIARE,ASTRAZENECA,40,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,44,LA_GUAJIRA,ASTRAZENECA,360,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,47,MAGDALENA,ASTRAZENECA,90,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,47001,SANTA MARTA,ASTRAZENECA,620,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,50,META,ASTRAZENECA,140,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,52,NARIÑO,ASTRAZENECA,110,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,54,NORTE DE SANTANDER,ASTRAZENECA,1240,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,63,QUINDIO,ASTRAZENECA,770,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,66,RISARALDA,ASTRAZENECA,150,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,88,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",ASTRAZENECA,60,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,68,SANTANDER,ASTRAZENECA,340,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,70,SUCRE,ASTRAZENECA,120,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,73,TOLIMA,ASTRAZENECA,500,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,76,VALLE_DEL_CAUCA,ASTRAZENECA,200,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,99,VICHADA,ASTRAZENECA,120,Talento humano en salud primera etapa,2021/05/20
00000400,2021/03/25,2021,05,ANTIOQUIA,ASTRAZENECA,32120,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,81,ARAUCA,ASTRAZENECA,980,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,08,ATLANTICO,ASTRAZENECA,2980,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,08001,BARRANQUILLA,ASTRAZENECA,10010,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,11,BOGOTA D.C.,ASTRAZENECA,75000,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,13001,CARTAGENA,ASTRAZENECA,6910,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,15,BOYACA,ASTRAZENECA,1530,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,17,CALDAS,ASTRAZENECA,3980,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,18,CAQUETA,ASTRAZENECA,1090,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,85,CASANARE,ASTRAZENECA,1760,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,19,CAUCA,ASTRAZENECA,4830,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,20,CESAR,ASTRAZENECA,4220,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,27,CHOCO,ASTRAZENECA,730,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,23,CORDOBA,ASTRAZENECA,3490,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,25,CUNDINAMARCA,ASTRAZENECA,4580,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,95,GUAVIARE,ASTRAZENECA,160,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,41,HUILA,ASTRAZENECA,5410,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,44,LA_GUAJIRA,ASTRAZENECA,1260,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,47,MAGDALENA,ASTRAZENECA,100,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,47001,SANTA MARTA,ASTRAZENECA,2500,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,50,META,ASTRAZENECA,3250,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,52,NARIÑO,ASTRAZENECA,5000,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,54,NORTE DE SANTANDER,ASTRAZENECA,4980,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,86,PUTUMAYO,ASTRAZENECA,470,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,63,QUINDIO,ASTRAZENECA,2300,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,66,RISARALDA,ASTRAZENECA,5140,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,88,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",ASTRAZENECA,260,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,68,SANTANDER,ASTRAZENECA,12450,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,70,SUCRE,ASTRAZENECA,2540,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,73,TOLIMA,ASTRAZENECA,4110,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,76,VALLE_DEL_CAUCA,ASTRAZENECA,26590,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,76109,BUENAVENTURA,ASTRAZENECA,1000,Talento humano en salud Segunda etapa,2021/05/20
00000400,2021/03/25,2021,99,VICHADA,ASTRAZENECA,40,Talento humano en salud Segunda etapa,2021/05/20
00000413,2021/03/29,2021,05,ANTIOQUIA,SINOVAC,53149,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,81,ARAUCA,SINOVAC,375,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,08,ATLANTICO,SINOVAC,8713,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,08001,BARRANQUILLA,SINOVAC,10332,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,11,BOGOTA D.C.,SINOVAC,80131,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,13,BOLIVAR,SINOVAC,8942,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,13001,CARTAGENA,SINOVAC,5297,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,15,BOYACA,SINOVAC,16256,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,17,CALDAS,SINOVAC,14385,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,18,CAQUETA,SINOVAC,829,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,85,CASANARE,SINOVAC,1972,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,19,CAUCA,SINOVAC,5151,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,20,CESAR,SINOVAC,4094,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,27,CHOCO,SINOVAC,1273,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,23,CORDOBA,SINOVAC,6011,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,25,CUNDINAMARCA,SINOVAC,36669,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,41,HUILA,SINOVAC,5556,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,44,LA_GUAJIRA,SINOVAC,2808,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,47,MAGDALENA,SINOVAC,4230,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,47001,SANTA MARTA,SINOVAC,4040,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,50,META,SINOVAC,4177,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,52,NARIÑO,SINOVAC,15007,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,54,NORTE DE SANTANDER,SINOVAC,4587,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,86,PUTUMAYO,SINOVAC,375,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,63,QUINDIO,SINOVAC,5440,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,66,RISARALDA,SINOVAC,15073,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,88,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SINOVAC,214,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,68,SANTANDER,SINOVAC,18570,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,70,SUCRE,SINOVAC,3143,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,73,TOLIMA,SINOVAC,8548,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,76,VALLE_DEL_CAUCA,SINOVAC,40237,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,76109,BUENAVENTURA,SINOVAC,293,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,97,VAUPES,SINOVAC,223,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000413,2021/03/29,2021,99,VICHADA,SINOVAC,127,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000432,2021/03/31,2021,05,ANTIOQUIA,PFIZER,14040,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,81,ARAUCA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,08,ATLANTICO,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,08001,BARRANQUILLA,PFIZER,4680,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,11,BOGOTA D.C.,PFIZER,31590,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,13001,CARTAGENA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,15,BOYACA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,17,CALDAS,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,18,CAQUETA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,85,CASANARE,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,19,CAUCA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,20,CESAR,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,23,CORDOBA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,25,CUNDINAMARCA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,41,HUILA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,44,LA_GUAJIRA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,47001,SANTA MARTA,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,50,META,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,52,NARIÑO,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,54,NORTE DE SANTANDER,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,63,QUINDIO,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,66,RISARALDA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,68,SANTANDER,PFIZER,4680,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,70,SUCRE,PFIZER,1170,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,73,TOLIMA,PFIZER,2340,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,76,VALLE_DEL_CAUCA,PFIZER,10530,Talento humano en salud primera etapa 1 y 2,2021/05/20
00000432,2021/03/31,2021,25,CUNDINAMARCA,PFIZER,12,Segunda dosis de la Resolución Segundas 333,2021/05/20
00000432,2021/03/31,2021,76109,BUENAVENTURA,PFIZER,18,Segunda dosis de la Resolución Segundas 334,2021/05/20
00000437,2021/04/05,2021,05,ANTIOQUIA,PFIZER,23400,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,81,ARAUCA,PFIZER,1170,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,08,ATLANTICO,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,08001,BARRANQUILLA,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,11,BOGOTA D.C.,PFIZER,26910,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,13,BOLIVAR,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,13001,CARTAGENA,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,15,BOYACA,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,17,CALDAS,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,18,CAQUETA,PFIZER,1170,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,85,CASANARE,PFIZER,1170,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,19,CAUCA,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,20,CESAR,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,23,CORDOBA,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,25,CUNDINAMARCA,PFIZER,7020,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,41,HUILA,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,44,LA_GUAJIRA,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,47,MAGDALENA,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,47001,SANTA MARTA,PFIZER,1170,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,50,META,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,52,NARIÑO,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,54,NORTE DE SANTANDER,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,86,PUTUMAYO,PFIZER,1170,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,63,QUINDIO,PFIZER,2340,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,66,RISARALDA,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,68,SANTANDER,PFIZER,7020,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,70,SUCRE,PFIZER,3510,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,73,TOLIMA,PFIZER,4680,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,76,VALLE_DEL_CAUCA,PFIZER,15210,70 a 79 años,2021/05/20
00000437,2021/04/05,2021,05,ANTIOQUIA,PFIZER,17550,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,08,ATLANTICO,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,08001,BARRANQUILLA,PFIZER,5850,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,11,BOGOTA D.C.,PFIZER,42120,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,13001,CARTAGENA,PFIZER,4680,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,15,BOYACA,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,17,CALDAS,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,18,CAQUETA,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,85,CASANARE,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,19,CAUCA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,20,CESAR,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,23,CORDOBA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,25,CUNDINAMARCA,PFIZER,3510,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,41,HUILA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,47001,SANTA MARTA,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,50,META,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,52,NARIÑO,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,54,NORTE DE SANTANDER,PFIZER,3510,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,63,QUINDIO,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,66,RISARALDA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,68,SANTANDER,PFIZER,7020,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,70,SUCRE,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,73,TOLIMA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000437,2021/04/05,2021,76,VALLE_DEL_CAUCA,PFIZER,15210,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,05,ANTIOQUIA,PFIZER,23400,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,81,ARAUCA,PFIZER,1170,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,08,ATLANTICO,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,08001,BARRANQUILLA,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,11,BOGOTA D.C.,PFIZER,26910,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,13,BOLIVAR,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,13001,CARTAGENA,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,15,BOYACA,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,17,CALDAS,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,18,CAQUETA,PFIZER,1170,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,85,CASANARE,PFIZER,1170,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,19,CAUCA,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,20,CESAR,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,23,CORDOBA,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,25,CUNDINAMARCA,PFIZER,8190,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,41,HUILA,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,44,LA_GUAJIRA,PFIZER,2340,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,47,MAGDALENA,PFIZER,2340,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,47001,SANTA MARTA,PFIZER,1170,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,50,META,PFIZER,2340,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,52,NARIÑO,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,54,NORTE DE SANTANDER,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,86,PUTUMAYO,PFIZER,1170,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,63,QUINDIO,PFIZER,2340,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,66,RISARALDA,PFIZER,4680,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,68,SANTANDER,PFIZER,8190,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,70,SUCRE,PFIZER,3510,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,73,TOLIMA,PFIZER,5850,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,76,VALLE_DEL_CAUCA,PFIZER,16380,70 a 79 años,2021/05/20
00000461,2021/04/09,2021,27,CHOCO,PFIZER,6,Talento humano en salud segunda Resolución 361,2021/05/20
00000461,2021/04/09,2021,05,ANTIOQUIA,PFIZER,15210,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,08,ATLANTICO,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,08001,BARRANQUILLA,PFIZER,5850,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,11,BOGOTA D.C.,PFIZER,31584,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,13001,CARTAGENA,PFIZER,4680,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,15,BOYACA,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,17,CALDAS,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,19,CAUCA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,20,CESAR,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,23,CORDOBA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,25,CUNDINAMARCA,PFIZER,3510,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,41,HUILA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,44,LA_GUAJIRA,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,47001,SANTA MARTA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,50,META,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,52,NARIÑO,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,54,NORTE DE SANTANDER,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,63,QUINDIO,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,66,RISARALDA,PFIZER,3510,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,68,SANTANDER,PFIZER,5850,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,70,SUCRE,PFIZER,1170,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,73,TOLIMA,PFIZER,2340,Talento Humano en Salud,2021/05/20
00000461,2021/04/09,2021,76,VALLE_DEL_CAUCA,PFIZER,10530,Talento Humano en Salud,2021/05/20
00000462,2021/04/12,2021,05,ANTIOQUIA,SINOVAC,65927,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,81,ARAUCA,SINOVAC,2864,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,08,ATLANTICO,SINOVAC,9206,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,08001,BARRANQUILLA,SINOVAC,19821,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,11,BOGOTA D.C.,SINOVAC,50247,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,13,BOLIVAR,SINOVAC,13274,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,13001,CARTAGENA,SINOVAC,12391,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,15,BOYACA,SINOVAC,10216,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,17,CALDAS,SINOVAC,7291,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,18,CAQUETA,SINOVAC,3799,Segunda dosis de la Resolución Segundas 302,2021/05/20
00000462,2021/04/12,2021,85,CASANARE,SINOVAC,2226,Segunda dosis de la Resolución Segundas 302,2021/05/20
